2026-09-24T22:46:07 | INFO    | goodware.engine | component registered: filesystem
2026-09-24T22:48:43 | INFO    | goodware.engine | component registered: quantum
2026-09-24T22:48:43 | INFO    | goodware.engine | component registered: filesystem
2026-09-24T22:48:43 | INFO    | goodware.engine | component registered: process
2026-09-24T22:48:43 | INFO    | goodware.engine | component registered: network
2026-09-24T22:48:43 | INFO    | goodware.engine | component registered: memory
2026-09-24T22:48:43 | INFO    | goodware.engine | component registered: config
2026-09-24T22:48:43 | INFO    | goodware.engine | component registered: behavior
2026-09-24T22:48:43 | INFO    | goodware.engine | component registered: quantum
2026-09-24T22:48:43 | INFO    | goodware.engine |   watching 2 paths: ['/etc', '/tmp']
2026-09-24T22:48:44 | INFO    | goodware.engine | component registered: filesystem
2026-09-24T22:48:44 | INFO    | goodware.engine | component registered: process
2026-09-24T22:48:44 | INFO    | goodware.engine | component registered: network
2026-09-24T22:48:44 | INFO    | goodware.engine | component registered: memory
2026-09-24T22:48:44 | INFO    | goodware.engine | component registered: config
2026-09-24T22:48:44 | INFO    | goodware.engine | component registered: behavior
2026-09-24T22:48:44 | INFO    | goodware.engine | component registered: quantum
2026-09-24T22:48:44 | INFO    | goodware.engine |   watching 2 paths: ['/etc', '/tmp']
2026-09-24T22:48:44 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:44 | INFO    | goodware.engine | Goodware v3.0 starting...
2026-09-24T22:48:44 | INFO    | goodware.engine |   node_id: None
2026-09-24T22:48:44 | INFO    | goodware.engine |   organization: None
2026-09-24T22:48:44 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:45 | INFO    | goodware.engine | Goodware stopped.
2026-09-24T22:48:45 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:45 | INFO    | goodware.engine | Goodware v3.0 starting...
2026-09-24T22:48:45 | INFO    | goodware.engine |   node_id: None
2026-09-24T22:48:45 | INFO    | goodware.engine |   organization: None
2026-09-24T22:48:45 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:46 | INFO    | goodware.engine | Goodware stopped.
2026-09-24T22:48:46 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:46 | INFO    | goodware.engine | Goodware v3.0 starting...
2026-09-24T22:48:46 | INFO    | goodware.engine |   node_id: None
2026-09-24T22:48:46 | INFO    | goodware.engine |   organization: None
2026-09-24T22:48:46 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:46 | INFO    | goodware.engine | Goodware stopped.
2026-09-24T22:48:46 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:46 | INFO    | goodware.engine | Goodware v3.0 starting...
2026-09-24T22:48:46 | INFO    | goodware.engine |   node_id: None
2026-09-24T22:48:46 | INFO    | goodware.engine |   organization: None
2026-09-24T22:48:46 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:46 | INFO    | goodware.engine | Goodware stopped.
2026-09-24T22:48:46 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:46 | INFO    | goodware.engine | Goodware v3.0 starting...
2026-09-24T22:48:46 | INFO    | goodware.engine |   node_id: None
2026-09-24T22:48:46 | INFO    | goodware.engine |   organization: None
2026-09-24T22:48:46 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:46 | INFO    | goodware.engine | Goodware stopped.
2026-09-24T22:48:46 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:46 | INFO    | goodware.engine | Goodware v3.0 starting...
2026-09-24T22:48:46 | INFO    | goodware.engine |   node_id: None
2026-09-24T22:48:46 | INFO    | goodware.engine |   organization: None
2026-09-24T22:48:46 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:47 | INFO    | goodware.engine | Goodware stopped.
2026-09-24T22:48:47 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:47 | INFO    | goodware.engine | Goodware v3.0 starting...
2026-09-24T22:48:47 | INFO    | goodware.engine |   node_id: None
2026-09-24T22:48:47 | INFO    | goodware.engine |   organization: None
2026-09-24T22:48:47 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:47 | INFO    | goodware.engine | Goodware stopped.
2026-09-24T22:48:47 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:47 | INFO    | goodware.engine | Goodware v3.0 starting...
2026-09-24T22:48:47 | INFO    | goodware.engine |   node_id: None
2026-09-24T22:48:47 | INFO    | goodware.engine |   organization: None
2026-09-24T22:48:47 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:47 | INFO    | goodware.engine | Goodware stopped.
2026-09-24T22:48:47 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:47 | INFO    | goodware.engine | Goodware v3.0 starting...
2026-09-24T22:48:47 | INFO    | goodware.engine |   node_id: None
2026-09-24T22:48:47 | INFO    | goodware.engine |   organization: None
2026-09-24T22:48:47 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:47 | INFO    | goodware.engine | Goodware stopped.
2026-09-24T22:48:47 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:47 | INFO    | goodware.engine | Goodware v3.0 starting...
2026-09-24T22:48:47 | INFO    | goodware.engine |   node_id: None
2026-09-24T22:48:47 | INFO    | goodware.engine |   organization: None
2026-09-24T22:48:47 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:47 | INFO    | goodware.engine | Goodware stopped.
2026-09-24T22:48:47 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:47 | INFO    | goodware.engine | Goodware v3.0 starting...
2026-09-24T22:48:47 | INFO    | goodware.engine |   node_id: None
2026-09-24T22:48:47 | INFO    | goodware.engine |   organization: None
2026-09-24T22:48:47 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:47 | INFO    | goodware.engine | Goodware stopped.
2026-09-24T22:48:47 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:47 | INFO    | goodware.engine | Goodware v3.0 starting...
2026-09-24T22:48:47 | INFO    | goodware.engine |   node_id: None
2026-09-24T22:48:47 | INFO    | goodware.engine |   organization: None
2026-09-24T22:48:47 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:47 | INFO    | goodware.engine | Goodware stopped.
2026-09-24T22:48:47 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:47 | INFO    | goodware.engine | Goodware v3.0 starting...
2026-09-24T22:48:47 | INFO    | goodware.engine |   node_id: None
2026-09-24T22:48:47 | INFO    | goodware.engine |   organization: None
2026-09-24T22:48:47 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:48 | INFO    | goodware.engine | Goodware stopped.
2026-09-24T22:48:48 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:48 | INFO    | goodware.engine | Goodware v3.0 starting...
2026-09-24T22:48:48 | INFO    | goodware.engine |   node_id: None
2026-09-24T22:48:48 | INFO    | goodware.engine |   organization: None
2026-09-24T22:48:48 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:48 | INFO    | goodware.engine | Goodware stopped.
2026-09-24T22:48:48 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:48 | INFO    | goodware.engine | Goodware v3.0 starting...
2026-09-24T22:48:48 | INFO    | goodware.engine |   node_id: None
2026-09-24T22:48:48 | INFO    | goodware.engine |   organization: None
2026-09-24T22:48:48 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:48 | INFO    | goodware.engine | Goodware stopped.
2026-09-24T22:48:48 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:48 | INFO    | goodware.engine | Goodware v3.0 starting...
2026-09-24T22:48:48 | INFO    | goodware.engine |   node_id: None
2026-09-24T22:48:48 | INFO    | goodware.engine |   organization: None
2026-09-24T22:48:48 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:48 | INFO    | goodware.engine | Goodware stopped.
2026-09-24T22:48:48 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:48 | INFO    | goodware.engine | Goodware v3.0 starting...
2026-09-24T22:48:48 | INFO    | goodware.engine |   node_id: None
2026-09-24T22:48:48 | INFO    | goodware.engine |   organization: None
2026-09-24T22:48:48 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:48 | INFO    | goodware.engine | Goodware stopped.
2026-09-24T22:48:48 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:48 | INFO    | goodware.engine | Goodware v3.0 starting...
2026-09-24T22:48:48 | INFO    | goodware.engine |   node_id: None
2026-09-24T22:48:48 | INFO    | goodware.engine |   organization: None
2026-09-24T22:48:48 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:48 | INFO    | goodware.engine | Goodware stopped.
2026-09-24T22:48:48 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:48 | INFO    | goodware.engine | Goodware v3.0 starting...
2026-09-24T22:48:48 | INFO    | goodware.engine |   node_id: None
2026-09-24T22:48:48 | INFO    | goodware.engine |   organization: None
2026-09-24T22:48:48 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:48 | INFO    | goodware.engine | Goodware stopped.
2026-09-24T22:48:48 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:48 | INFO    | goodware.engine | Goodware v3.0 starting...
2026-09-24T22:48:48 | INFO    | goodware.engine |   node_id: None
2026-09-24T22:48:48 | INFO    | goodware.engine |   organization: None
2026-09-24T22:48:48 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:48 | INFO    | goodware.engine | Goodware stopped.
2026-09-24T22:48:49 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:49 | INFO    | goodware.engine | Goodware v3.0 starting...
2026-09-24T22:48:49 | INFO    | goodware.engine |   node_id: None
2026-09-24T22:48:49 | INFO    | goodware.engine |   organization: None
2026-09-24T22:48:49 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:49 | INFO    | goodware.engine | Goodware stopped.
2026-09-24T22:48:49 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:49 | INFO    | goodware.engine | Goodware v3.0 starting...
2026-09-24T22:48:49 | INFO    | goodware.engine |   node_id: None
2026-09-24T22:48:49 | INFO    | goodware.engine |   organization: None
2026-09-24T22:48:49 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:49 | INFO    | goodware.engine | Goodware stopped.
2026-09-24T22:48:53 | INFO    | goodware.engine | component registered: decision-engine
2026-09-24T22:48:53 | INFO    | goodware.engine | component registered: adaptive
2026-09-24T22:48:53 | INFO    | goodware.engine | component registered: mutation
2026-09-24T22:48:53 | INFO    | goodware.engine | component registered: zero_day
2026-09-24T22:48:53 | INFO    | goodware.engine | component registered: crypto
2026-09-24T22:48:53 | INFO    | goodware.engine | component registered: human-factor
2026-09-24T22:48:53 | INFO    | goodware.engine | component registered: decision
2026-09-24T22:48:53 | INFO    | goodware.engine | component registered: effector
2026-09-24T22:48:53 | INFO    | goodware.engine | component registered: chainsaw
2026-09-24T22:48:56 | INFO    | goodware.engine | component registered: immune
2026-09-24T22:48:56 | INFO    | goodware.engine | component registered: physical
2026-09-24T22:48:56 | INFO    | goodware.engine | component registered: supply-chain
2026-09-24T22:48:59 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:59 | INFO    | goodware.engine | Goodware v3.0 starting...
2026-09-24T22:48:59 | INFO    | goodware.engine |   node_id: None
2026-09-24T22:48:59 | INFO    | goodware.engine |   organization: None
2026-09-24T22:48:59 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:59 | INFO    | goodware.engine | Goodware stopped.
2026-09-24T22:48:59 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:59 | INFO    | goodware.engine | Goodware v3.0 starting...
2026-09-24T22:48:59 | INFO    | goodware.engine |   node_id: None
2026-09-24T22:48:59 | INFO    | goodware.engine |   organization: None
2026-09-24T22:48:59 | INFO    | goodware.engine | ============================================================
2026-09-24T22:48:59 | INFO    | goodware.engine | Goodware stopped.
2026-09-24T22:49:00 | INFO    | goodware.engine | hunter2
2026-09-24T22:49:00 | INFO    | goodware.engine | component registered: dummy
2026-09-24T22:49:01 | INFO    | goodware.engine | test
2026-09-24T22:49:01 | WARNING | goodware.engine | warn
2026-09-24T22:49:01 | ERROR   | goodware.engine | err
2026-09-24T22:49:01 | INFO    | goodware.engine | component registered: with_attach
2026-09-24T22:49:02 | INFO    | goodware.engine | component registered: dummy
2026-09-24T22:49:02 | INFO    | goodware.engine | ============================================================
2026-09-24T22:49:02 | INFO    | goodware.engine | Goodware v3.0 starting...
2026-09-24T22:49:02 | INFO    | goodware.engine |   node_id: None
2026-09-24T22:49:02 | INFO    | goodware.engine |   organization: None
2026-09-24T22:49:02 | INFO    | goodware.engine | ============================================================
2026-09-24T22:49:02 | INFO    | goodware.engine |   ✓ dummy running
2026-09-24T22:49:02 | INFO    | goodware.engine | Goodware stopped.
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: threat
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: anomaly
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: simulator
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: filesystem
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: process
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: network
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: memory
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: config
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: behavior
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: quantum
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: filesystem
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: process
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: network
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: memory
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: config
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: behavior
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: quantum
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: filesystem
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: process
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: network
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: memory
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: config
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: behavior
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: quantum
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: filesystem
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: process
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: network
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: memory
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: config
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: behavior
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: quantum
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: filesystem
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: process
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: network
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: memory
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: config
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: behavior
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: quantum
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: filesystem
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: process
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: network
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: memory
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: config
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: behavior
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: quantum
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: filesystem
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: process
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: network
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: memory
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: config
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: behavior
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: quantum
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: filesystem
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: process
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: network
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: memory
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: config
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: behavior
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: quantum
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: filesystem
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: process
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: network
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: memory
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: config
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: behavior
2026-09-24T22:49:04 | INFO    | goodware.engine | component registered: quantum
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: filesystem
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: process
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: network
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: memory
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: config
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: behavior
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: quantum
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: filesystem
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: process
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: network
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: memory
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: config
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: behavior
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: quantum
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: filesystem
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: process
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: network
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: memory
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: config
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: behavior
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: quantum
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: filesystem
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: process
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: network
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: memory
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: config
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: behavior
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: quantum
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: filesystem
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: process
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: network
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: memory
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: config
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: behavior
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: quantum
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: filesystem
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: process
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: network
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: memory
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: config
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: behavior
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: quantum
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: filesystem
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: process
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: network
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: memory
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: config
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: behavior
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: quantum
2026-09-24T22:49:05 | INFO    | goodware.engine |   watching 2 paths: ['/etc', '/tmp']
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: filesystem
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: process
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: network
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: memory
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: config
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: behavior
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: quantum
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: filesystem
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: process
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: network
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: memory
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: config
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: behavior
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: quantum
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: filesystem
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: process
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: network
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: memory
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: config
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: behavior
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: quantum
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: filesystem
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: process
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: network
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: memory
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: config
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: behavior
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: quantum
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: filesystem
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: process
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: network
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: memory
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: config
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: behavior
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: quantum
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: filesystem
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: process
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: network
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: memory
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: config
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: behavior
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: quantum
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: filesystem
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: process
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: network
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: memory
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: config
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: behavior
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: quantum
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: filesystem
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: process
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: network
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: memory
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: config
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: behavior
2026-09-24T22:49:05 | INFO    | goodware.engine | component registered: quantum
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: filesystem
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: process
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: network
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: memory
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: config
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: behavior
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: quantum
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: filesystem
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: process
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: network
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: memory
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: config
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: behavior
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: quantum
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: filesystem
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: process
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: network
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: memory
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: config
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: behavior
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: quantum
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: filesystem
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: process
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: network
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: memory
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: config
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: behavior
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: quantum
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: filesystem
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: process
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: network
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: memory
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: config
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: behavior
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: quantum
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: filesystem
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: process
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: network
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: memory
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: config
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: behavior
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: quantum
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: filesystem
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: process
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: network
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: memory
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: config
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: behavior
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: quantum
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: filesystem
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: process
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: network
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: memory
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: config
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: behavior
2026-09-24T22:49:06 | INFO    | goodware.engine | component registered: quantum
2026-09-24T22:49:06 | INFO    | goodware.engine |   watching 2 paths: ['/etc', '/tmp']
